ProductName,ProductSubcategory,StateProvinceCode,ProductCategory,Sales_Type,ResellerName,SalesOrderNumber,OrderFrequency,StoreAge,City,CountryRegionCode,Region,CustomerKey,ResellerKey,ProductKey,OrderDate,ShipDate,UnitPrice,OrderQuantity,YearOpened,Profit,NumberEmployees,AnnualSales,AnnualRevenue,TotalProductCost,SalesAmount,DiscountAmount
"Sport-100 Helmet, Blue",Helmets,HE,Accessories,Internet Sales,,SO55946,,,München,DE,EU,26392,,222,2018-11-30,2018-12-07,34.99,1,,21.9037,,,,13.0863,34.99,0
Road Tire Tube,Tires and Tubes,HE,Accessories,Internet Sales,,SO55946,,,München,DE,EU,26392,,529,2018-11-30,2018-12-07,3.99,1,,2.4977,,,,1.4923,3.99,0
LL Road Tire,Tires and Tubes,HE,Accessories,Internet Sales,,SO55946,,,München,DE,EU,26392,,538,2018-11-30,2018-12-07,21.49,1,,13.4527,,,,8.0373,21.49,0
LL Road Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO60080,,,Paderborn,DE,EU,26393,,538,2019-02-03,2019-02-10,21.49,1,,13.4527,,,,8.0373,21.49,0
Touring Tire Tube,Tires and Tubes,92,Accessories,Internet Sales,,SO67931,,,Paris La Defense,FR,EU,26394,,530,2019-05-29,2019-06-05,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,92,Accessories,Internet Sales,,SO67931,,,Paris La Defense,FR,EU,26394,,541,2019-05-29,2019-06-05,28.99,1,,18.1477,,,,10.8423,28.99,0
Road Tire Tube,Tires and Tubes,SL,Accessories,Internet Sales,,SO52606,,,Poing,DE,EU,26395,,529,2018-10-02,2018-10-09,3.99,1,,2.4977,,,,1.4923,3.99,0
LL Road Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO52606,,,Poing,DE,EU,26395,,538,2018-10-02,2018-10-09,21.49,1,,13.4527,,,,8.0373,21.49,0
"Sport-100 Helmet, Red",Helmets,SL,Accessories,Internet Sales,,SO74747,,,Stuttgart,DE,EU,26396,,214,2019-09-06,2019-09-13,34.99,1,,21.9037,,,,13.0863,34.99,0
"Long-Sleeve Logo Jersey, L",Jerseys,SL,Clothing,Internet Sales,,SO74747,,,Stuttgart,DE,EU,26396,,234,2019-09-06,2019-09-13,49.99,1,,11.4977,,,,38.4923,49.99,0
Touring Tire Tube,Tires and Tubes,SL,Accessories,Internet Sales,,SO74747,,,Stuttgart,DE,EU,26396,,530,2019-09-06,2019-09-13,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO74747,,,Stuttgart,DE,EU,26396,,541,2019-09-06,2019-09-13,28.99,1,,18.1477,,,,10.8423,28.99,0
"Sport-100 Helmet, Red",Helmets,ENG,Accessories,Internet Sales,,SO70343,,,Oxford,GB,EU,26397,,214,2019-06-29,2019-07-06,34.99,1,,21.9037,,,,13.0863,34.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Internet Sales,,SO70343,,,Oxford,GB,EU,26397,,477,2019-06-29,2019-07-06,4.99,1,,3.1237,,,,1.8663,4.99,0
"Sport-100 Helmet, Red",Helmets,ENG,Accessories,Internet Sales,,SO65397,,,York,GB,EU,26398,,214,2019-04-21,2019-04-27,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,ENG,Clothing,Internet Sales,,SO65397,,,York,GB,EU,26398,,225,2019-04-21,2019-04-27,8.99,1,,2.0677,,,,6.9223,8.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Internet Sales,,SO65397,,,York,GB,EU,26398,,477,2019-04-21,2019-04-27,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,ENG,Accessories,Internet Sales,,SO65397,,,York,GB,EU,26398,,479,2019-04-21,2019-04-27,8.99,1,,5.6277,,,,3.3623,8.99,0
"Classic Vest, M",Vests,SL,Clothing,Internet Sales,,SO53413,,,Saarlouis,DE,EU,26399,,472,2018-10-18,2018-10-28,63.5,1,,39.751,,,,23.749,63.5,0
Road Tire Tube,Tires and Tubes,SL,Accessories,Internet Sales,,SO53413,,,Saarlouis,DE,EU,26399,,529,2018-10-18,2018-10-28,3.99,1,,2.4977,,,,1.4923,3.99,0
HL Road Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO53413,,,Saarlouis,DE,EU,26399,,540,2018-10-18,2018-10-28,32.6,1,,20.4076,,,,12.1924,32.6,0
AWC Logo Cap,Caps,ENG,Clothing,Internet Sales,,SO54011,,,Esher-Molesey,GB,EU,26400,,225,2018-10-29,2018-11-05,8.99,1,,2.0677,,,,6.9223,8.99,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Internet Sales,,SO54011,,,Esher-Molesey,GB,EU,26400,,483,2018-10-29,2018-11-05,120,1,,75.12,,,,44.88,120,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO54011,,,Esher-Molesey,GB,EU,26400,,529,2018-10-29,2018-11-05,3.99,1,,2.4977,,,,1.4923,3.99,0
"Sport-100 Helmet, Black",Helmets,ENG,Accessories,Internet Sales,,SO52646,,,Esher-Molesey,GB,EU,26401,,217,2018-10-03,2018-10-10,34.99,1,,21.9037,,,,13.0863,34.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO52646,,,Esher-Molesey,GB,EU,26401,,529,2018-10-03,2018-10-10,3.99,1,,2.4977,,,,1.4923,3.99,0
Touring Tire,Tires and Tubes,59,Accessories,Internet Sales,,SO60356,,,Dunkerque,FR,EU,26402,,541,2019-02-07,2019-02-14,28.99,1,,18.1477,,,,10.8423,28.99,0
Bike Wash - Dissolver,Cleaners,NW,Accessories,Internet Sales,,SO65840,,,Leipzig,DE,EU,26403,,484,2019-04-27,2019-05-04,7.95,1,,4.9767,,,,2.9733,7.95,0
Touring Tire Tube,Tires and Tubes,NW,Accessories,Internet Sales,,SO65840,,,Leipzig,DE,EU,26403,,530,2019-04-27,2019-05-04,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO65840,,,Leipzig,DE,EU,26403,,541,2019-04-27,2019-05-04,28.99,1,,18.1477,,,,10.8423,28.99,0
"Long-Sleeve Logo Jersey, M",Jerseys,ENG,Clothing,Internet Sales,,SO73707,,,W. York,GB,EU,26404,,231,2019-08-13,2019-08-20,49.99,1,,11.4977,,,,38.4923,49.99,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Internet Sales,,SO73707,,,W. York,GB,EU,26404,,465,2019-08-13,2019-08-20,24.49,1,,15.3307,,,,9.1593,24.49,0
Patch Kit/8 Patches,Tires and Tubes,75,Accessories,Internet Sales,,SO66237,,,Paris,FR,EU,26405,,480,2019-05-03,2019-05-10,2.29,1,,1.4335,,,,0.8565,2.29,0
Touring Tire Tube,Tires and Tubes,75,Accessories,Internet Sales,,SO66237,,,Paris,FR,EU,26405,,530,2019-05-03,2019-05-10,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,75,Accessories,Internet Sales,,SO66237,,,Paris,FR,EU,26405,,541,2019-05-03,2019-05-10,28.99,1,,18.1477,,,,10.8423,28.99,0
"Half-Finger Gloves, S",Gloves,59,Clothing,Internet Sales,,SO73265,,,Roubaix,FR,EU,26406,,463,2019-08-08,2019-08-15,24.49,1,,15.3307,,,,9.1593,24.49,0
Water Bottle - 30 oz.,Bottles and Cages,59,Accessories,Internet Sales,,SO73265,,,Roubaix,FR,EU,26406,,477,2019-08-08,2019-08-15,4.99,1,,3.1237,,,,1.8663,4.99,0
Mountain Bottle Cage,Bottles and Cages,59,Accessories,Internet Sales,,SO73265,,,Roubaix,FR,EU,26406,,478,2019-08-08,2019-08-15,9.99,1,,6.2537,,,,3.7363,9.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53749,,,Bury,GB,EU,26407,,480,2018-10-24,2018-10-31,2.29,1,,1.4335,,,,0.8565,2.29,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Internet Sales,,SO53749,,,Bury,GB,EU,26407,,483,2018-10-24,2018-10-31,120,1,,75.12,,,,44.88,120,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53749,,,Bury,GB,EU,26407,,529,2018-10-24,2018-10-31,3.99,1,,2.4977,,,,1.4923,3.99,0
"Sport-100 Helmet, Black",Helmets,ENG,Accessories,Internet Sales,,SO65120,,,London,GB,EU,26408,,217,2019-04-21,2019-04-25,34.99,1,,21.9037,,,,13.0863,34.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO65120,,,London,GB,EU,26408,,529,2019-04-21,2019-04-25,3.99,1,,2.4977,,,,1.4923,3.99,0
"Classic Vest, S",Vests,ENG,Clothing,Internet Sales,,SO54406,,,Maidenhead,GB,EU,26409,,471,2018-11-05,2018-11-12,63.5,1,,39.751,,,,23.749,63.5,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO54406,,,Maidenhead,GB,EU,26409,,529,2018-11-05,2018-11-12,3.99,1,,2.4977,,,,1.4923,3.99,0
Touring Tire,Tires and Tubes,78,Accessories,Internet Sales,,SO61944,,,Saint Germain en Laye,FR,EU,26410,,541,2019-03-04,2019-03-11,28.99,1,,18.1477,,,,10.8423,28.99,0
Hydration Pack - 70 oz.,Hydration Packs,ENG,Accessories,Internet Sales,,SO53695,,,Birmingham,GB,EU,26411,,487,2018-10-23,2018-10-30,54.99,1,,34.4237,,,,20.5663,54.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO53695,,,Birmingham,GB,EU,26411,,529,2018-10-23,2018-10-30,3.99,1,,2.4977,,,,1.4923,3.99,0
Water Bottle - 30 oz.,Bottles and Cages,91,Accessories,Internet Sales,,SO68920,,,Les Ulis,FR,EU,26412,,477,2019-06-13,2019-06-20,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,91,Accessories,Internet Sales,,SO68920,,,Les Ulis,FR,EU,26412,,479,2019-06-13,2019-06-20,8.99,1,,5.6277,,,,3.3623,8.99,0
Bike Wash - Dissolver,Cleaners,91,Accessories,Internet Sales,,SO68920,,,Les Ulis,FR,EU,26412,,484,2019-06-13,2019-06-20,7.95,1,,4.9767,,,,2.9733,7.95,0
Touring Tire Tube,Tires and Tubes,91,Accessories,Internet Sales,,SO68920,,,Les Ulis,FR,EU,26412,,530,2019-06-13,2019-06-20,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,91,Accessories,Internet Sales,,SO68920,,,Les Ulis,FR,EU,26412,,541,2019-06-13,2019-06-20,28.99,1,,18.1477,,,,10.8423,28.99,0
"Half-Finger Gloves, M",Gloves,80,Clothing,Internet Sales,,SO68919,,,Saint Ouen,FR,EU,26413,,465,2019-06-13,2019-06-20,24.49,1,,15.3307,,,,9.1593,24.49,0
Touring Tire Tube,Tires and Tubes,80,Accessories,Internet Sales,,SO68919,,,Saint Ouen,FR,EU,26413,,530,2019-06-13,2019-06-20,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,80,Accessories,Internet Sales,,SO68919,,,Saint Ouen,FR,EU,26413,,541,2019-06-13,2019-06-20,28.99,1,,18.1477,,,,10.8423,28.99,0
"Half-Finger Gloves, S",Gloves,NW,Clothing,Internet Sales,,SO52358,,,München,DE,EU,26414,,463,2018-09-27,2018-10-04,24.49,1,,15.3307,,,,9.1593,24.49,0
Touring Tire Tube,Tires and Tubes,NW,Accessories,Internet Sales,,SO52358,,,München,DE,EU,26414,,530,2018-09-27,2018-10-04,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO52358,,,München,DE,EU,26414,,541,2018-09-27,2018-10-04,28.99,1,,18.1477,,,,10.8423,28.99,0
"Sport-100 Helmet, Blue",Helmets,HE,Accessories,Internet Sales,,SO74835,,,Hamburg,DE,EU,26415,,222,2019-09-09,2019-09-16,34.99,1,,21.9037,,,,13.0863,34.99,0
Touring Tire Tube,Tires and Tubes,HE,Accessories,Internet Sales,,SO74835,,,Hamburg,DE,EU,26415,,530,2019-09-09,2019-09-16,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,HE,Accessories,Internet Sales,,SO74835,,,Hamburg,DE,EU,26415,,541,2019-09-09,2019-09-16,28.99,1,,18.1477,,,,10.8423,28.99,0
"Sport-100 Helmet, Blue",Helmets,ENG,Accessories,Internet Sales,,SO61821,,,London,GB,EU,26416,,222,2019-03-02,2019-03-09,34.99,1,,21.9037,,,,13.0863,34.99,0
"Long-Sleeve Logo Jersey, M",Jerseys,ENG,Clothing,Internet Sales,,SO61821,,,London,GB,EU,26416,,231,2019-03-02,2019-03-09,49.99,1,,11.4977,,,,38.4923,49.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO61821,,,London,GB,EU,26416,,529,2019-03-02,2019-03-09,3.99,1,,2.4977,,,,1.4923,3.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO59367,,,Oxford,GB,EU,26417,,480,2019-01-24,2019-01-31,2.29,1,,1.4335,,,,0.8565,2.29,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO59367,,,Oxford,GB,EU,26417,,529,2019-01-24,2019-01-31,3.99,1,,2.4977,,,,1.4923,3.99,0
Patch Kit/8 Patches,Tires and Tubes,75,Accessories,Internet Sales,,SO61699,,,Paris,FR,EU,26418,,480,2019-02-28,2019-03-07,2.29,1,,1.4335,,,,0.8565,2.29,0
Touring Tire Tube,Tires and Tubes,75,Accessories,Internet Sales,,SO61699,,,Paris,FR,EU,26418,,530,2019-02-28,2019-03-07,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,75,Accessories,Internet Sales,,SO61699,,,Paris,FR,EU,26418,,541,2019-02-28,2019-03-07,28.99,1,,18.1477,,,,10.8423,28.99,0
Touring Tire Tube,Tires and Tubes,SL,Accessories,Internet Sales,,SO60803,,,Berlin,DE,EU,26419,,530,2019-02-14,2019-02-22,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO60803,,,Berlin,DE,EU,26419,,541,2019-02-14,2019-02-22,28.99,1,,18.1477,,,,10.8423,28.99,0
"Sport-100 Helmet, Black",Helmets,77,Accessories,Internet Sales,,SO70831,,,Roissy en Brie,FR,EU,26816,,217,2019-07-06,2019-07-13,34.99,1,,21.9037,,,,13.0863,34.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Internet Sales,,SO59400,,,Cheltenham,GB,EU,26817,,477,2019-01-24,2019-01-31,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,ENG,Accessories,Internet Sales,,SO59400,,,Cheltenham,GB,EU,26817,,479,2019-01-24,2019-01-31,8.99,1,,5.6277,,,,3.3623,8.99,0
AWC Logo Cap,Caps,HE,Clothing,Internet Sales,,SO67958,,,Frankfurt,DE,EU,26818,,225,2019-05-29,2019-06-05,8.99,1,,2.0677,,,,6.9223,8.99,0
Water Bottle - 30 oz.,Bottles and Cages,HE,Accessories,Internet Sales,,SO67958,,,Frankfurt,DE,EU,26818,,477,2019-05-29,2019-06-05,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,HE,Accessories,Internet Sales,,SO67958,,,Frankfurt,DE,EU,26818,,479,2019-05-29,2019-06-05,8.99,1,,5.6277,,,,3.3623,8.99,0
"Sport-100 Helmet, Red",Helmets,SL,Accessories,Internet Sales,,SO73148,,,Saarlouis,DE,EU,26819,,214,2019-08-06,2019-08-13,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,SL,Clothing,Internet Sales,,SO73148,,,Saarlouis,DE,EU,26819,,225,2019-08-06,2019-08-13,8.99,1,,2.0677,,,,6.9223,8.99,0
Road Tire Tube,Tires and Tubes,SL,Accessories,Internet Sales,,SO73148,,,Saarlouis,DE,EU,26819,,529,2019-08-06,2019-08-13,3.99,1,,2.4977,,,,1.4923,3.99,0
LL Road Tire,Tires and Tubes,SL,Accessories,Internet Sales,,SO73148,,,Saarlouis,DE,EU,26819,,538,2019-08-06,2019-08-13,21.49,1,,13.4527,,,,8.0373,21.49,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO74331,,,London,GB,EU,26820,,529,2019-08-24,2019-08-31,3.99,1,,2.4977,,,,1.4923,3.99,0
Patch Kit/8 Patches,Tires and Tubes,NW,Accessories,Internet Sales,,SO59532,,,Bottrop,DE,EU,26821,,480,2019-01-26,2019-02-02,2.29,1,,1.4335,,,,0.8565,2.29,0
Road Tire Tube,Tires and Tubes,NW,Accessories,Internet Sales,,SO59532,,,Bottrop,DE,EU,26821,,529,2019-01-26,2019-02-02,3.99,1,,2.4977,,,,1.4923,3.99,0
LL Road Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO59532,,,Bottrop,DE,EU,26821,,538,2019-01-26,2019-02-02,21.49,1,,13.4527,,,,8.0373,21.49,0
"Sport-100 Helmet, Red",Helmets,NW,Accessories,Internet Sales,,SO71468,,,Leipzig,DE,EU,26822,,214,2019-07-15,2019-07-23,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,NW,Clothing,Internet Sales,,SO71468,,,Leipzig,DE,EU,26822,,225,2019-07-15,2019-07-23,8.99,1,,2.0677,,,,6.9223,8.99,0
Water Bottle - 30 oz.,Bottles and Cages,NW,Accessories,Internet Sales,,SO71468,,,Leipzig,DE,EU,26822,,477,2019-07-15,2019-07-23,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,NW,Accessories,Internet Sales,,SO71468,,,Leipzig,DE,EU,26822,,479,2019-07-15,2019-07-23,8.99,1,,5.6277,,,,3.3623,8.99,0
"Sport-100 Helmet, Black",Helmets,BB,Accessories,Internet Sales,,SO73027,,,Eilenburg,DE,EU,26823,,217,2019-08-04,2019-08-11,34.99,1,,21.9037,,,,13.0863,34.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO58287,,,London,GB,EU,26824,,480,2019-01-10,2019-01-17,2.29,1,,1.4335,,,,0.8565,2.29,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO58287,,,London,GB,EU,26824,,529,2019-01-10,2019-01-17,3.99,1,,2.4977,,,,1.4923,3.99,0
LL Road Tire,Tires and Tubes,ENG,Accessories,Internet Sales,,SO58287,,,London,GB,EU,26824,,538,2019-01-10,2019-01-17,21.49,1,,13.4527,,,,8.0373,21.49,0
Water Bottle - 30 oz.,Bottles and Cages,HE,Accessories,Internet Sales,,SO51689,,,Hamburg,DE,EU,26825,,477,2018-09-17,2018-09-24,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,HE,Accessories,Internet Sales,,SO51689,,,Hamburg,DE,EU,26825,,479,2018-09-17,2018-09-24,8.99,1,,5.6277,,,,3.3623,8.99,0
Water Bottle - 30 oz.,Bottles and Cages,HH,Accessories,Internet Sales,,SO51223,,,Berlin,DE,EU,26826,,477,2018-08-21,2018-08-27,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,HH,Accessories,Internet Sales,,SO51223,,,Berlin,DE,EU,26826,,479,2018-08-21,2018-08-27,8.99,1,,5.6277,,,,3.3623,8.99,0
"Racing Socks, L",Socks,HH,Clothing,Internet Sales,,SO51223,,,Berlin,DE,EU,26826,,482,2018-08-21,2018-08-27,8.99,1,,5.6277,,,,3.3623,8.99,0
"Long-Sleeve Logo Jersey, XL",Jerseys,75,Clothing,Internet Sales,,SO69582,,,Paris,FR,EU,26827,,237,2019-06-20,2019-06-26,49.99,1,,11.4977,,,,38.4923,49.99,0
Patch Kit/8 Patches,Tires and Tubes,78,Accessories,Internet Sales,,SO70016,,,Versailles,FR,EU,26828,,480,2019-06-25,2019-07-02,2.29,1,,1.4335,,,,0.8565,2.29,0
Road Tire Tube,Tires and Tubes,78,Accessories,Internet Sales,,SO70016,,,Versailles,FR,EU,26828,,529,2019-06-25,2019-07-02,3.99,1,,2.4977,,,,1.4923,3.99,0
ML Road Tire,Tires and Tubes,78,Accessories,Internet Sales,,SO70016,,,Versailles,FR,EU,26828,,539,2019-06-25,2019-07-02,24.99,1,,15.6437,,,,9.3463,24.99,0
Patch Kit/8 Patches,Tires and Tubes,NW,Accessories,Internet Sales,,SO73862,,,Bottrop,DE,EU,26829,,480,2019-08-15,2019-08-21,2.29,1,,1.4335,,,,0.8565,2.29,0
ML Road Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO73862,,,Bottrop,DE,EU,26829,,539,2019-08-15,2019-08-21,24.99,1,,15.6437,,,,9.3463,24.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Internet Sales,,SO58832,,,Watford,GB,EU,26830,,477,2019-01-19,2019-01-25,4.99,1,,3.1237,,,,1.8663,4.99,0
Road Bottle Cage,Bottles and Cages,ENG,Accessories,Internet Sales,,SO58832,,,Watford,GB,EU,26830,,479,2019-01-19,2019-01-25,8.99,1,,5.6277,,,,3.3623,8.99,0
"Long-Sleeve Logo Jersey, XL",Jerseys,SL,Clothing,Internet Sales,,SO51455,,,Saarbrücken,DE,EU,26831,,237,2018-09-03,2018-09-10,49.99,1,,11.4977,,,,38.4923,49.99,0
Hydration Pack - 70 oz.,Hydration Packs,BY,Accessories,Internet Sales,,SO75115,,,Frankfurt,DE,EU,26832,,487,2019-09-18,2019-09-25,54.99,1,,34.4237,,,,20.5663,54.99,0
Road Tire Tube,Tires and Tubes,BY,Accessories,Internet Sales,,SO75115,,,Frankfurt,DE,EU,26832,,529,2019-09-18,2019-09-25,3.99,1,,2.4977,,,,1.4923,3.99,0
LL Road Tire,Tires and Tubes,BY,Accessories,Internet Sales,,SO75115,,,Frankfurt,DE,EU,26832,,538,2019-09-18,2019-09-25,21.49,1,,13.4527,,,,8.0373,21.49,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO60354,,,Gateshead,GB,EU,26833,,480,2019-02-07,2019-02-14,2.29,1,,1.4335,,,,0.8565,2.29,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO60354,,,Gateshead,GB,EU,26833,,529,2019-02-07,2019-02-14,3.99,1,,2.4977,,,,1.4923,3.99,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Internet Sales,,SO63324,,,Billericay,GB,EU,26834,,480,2019-03-24,2019-03-31,2.29,1,,1.4335,,,,0.8565,2.29,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO63324,,,Billericay,GB,EU,26834,,529,2019-03-24,2019-03-31,3.99,1,,2.4977,,,,1.4923,3.99,0
"Sport-100 Helmet, Blue",Helmets,93,Accessories,Internet Sales,,SO70413,,,Tremblay-en-France,FR,EU,26835,,222,2019-06-30,2019-07-07,34.99,1,,21.9037,,,,13.0863,34.99,0
Touring Tire Tube,Tires and Tubes,93,Accessories,Internet Sales,,SO70413,,,Tremblay-en-France,FR,EU,26835,,530,2019-06-30,2019-07-07,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,93,Accessories,Internet Sales,,SO70413,,,Tremblay-en-France,FR,EU,26835,,541,2019-06-30,2019-07-07,28.99,1,,18.1477,,,,10.8423,28.99,0
"Sport-100 Helmet, Red",Helmets,ENG,Accessories,Internet Sales,,SO74612,,,Runcorn,GB,EU,26836,,214,2019-09-02,2019-09-09,34.99,1,,21.9037,,,,13.0863,34.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO74612,,,Runcorn,GB,EU,26836,,529,2019-09-02,2019-09-09,3.99,1,,2.4977,,,,1.4923,3.99,0
"Racing Socks, M",Socks,ENG,Clothing,Internet Sales,,SO57952,,,London,GB,EU,26837,,481,2019-01-04,2019-01-11,8.99,1,,5.6277,,,,3.3623,8.99,0
Patch Kit/8 Patches,Tires and Tubes,59,Accessories,Internet Sales,,SO52911,,,Lille,FR,EU,26838,,480,2018-10-08,2018-10-15,2.29,1,,1.4335,,,,0.8565,2.29,0
Touring Tire Tube,Tires and Tubes,59,Accessories,Internet Sales,,SO52911,,,Lille,FR,EU,26838,,530,2018-10-08,2018-10-15,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,59,Accessories,Internet Sales,,SO52911,,,Lille,FR,EU,26838,,541,2018-10-08,2018-10-15,28.99,1,,18.1477,,,,10.8423,28.99,0
"Sport-100 Helmet, Blue",Helmets,78,Accessories,Internet Sales,,SO58226,,,Versailles,FR,EU,26839,,222,2019-01-09,2019-01-16,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,78,Clothing,Internet Sales,,SO58226,,,Versailles,FR,EU,26839,,225,2019-01-09,2019-01-16,8.99,1,,2.0677,,,,6.9223,8.99,0
Touring Tire Tube,Tires and Tubes,78,Accessories,Internet Sales,,SO58226,,,Versailles,FR,EU,26839,,530,2019-01-09,2019-01-16,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,78,Accessories,Internet Sales,,SO58226,,,Versailles,FR,EU,26839,,541,2019-01-09,2019-01-16,28.99,1,,18.1477,,,,10.8423,28.99,0
Touring Tire Tube,Tires and Tubes,78,Accessories,Internet Sales,,SO68775,,,Versailles,FR,EU,26840,,530,2019-06-11,2019-06-18,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,78,Accessories,Internet Sales,,SO68775,,,Versailles,FR,EU,26840,,541,2019-06-11,2019-06-18,28.99,1,,18.1477,,,,10.8423,28.99,0
"Sport-100 Helmet, Black",Helmets,77,Accessories,Internet Sales,,SO54569,,,Lieusaint,FR,EU,26841,,217,2018-11-08,2018-11-15,34.99,1,,21.9037,,,,13.0863,34.99,0
AWC Logo Cap,Caps,77,Clothing,Internet Sales,,SO54569,,,Lieusaint,FR,EU,26841,,225,2018-11-08,2018-11-15,8.99,1,,2.0677,,,,6.9223,8.99,0
Touring Tire Tube,Tires and Tubes,77,Accessories,Internet Sales,,SO54569,,,Lieusaint,FR,EU,26841,,530,2018-11-08,2018-11-15,4.99,1,,3.1237,,,,1.8663,4.99,0
Touring Tire,Tires and Tubes,77,Accessories,Internet Sales,,SO54569,,,Lieusaint,FR,EU,26841,,541,2018-11-08,2018-11-15,28.99,1,,18.1477,,,,10.8423,28.99,0
All-Purpose Bike Stand,Bike Stands,NW,Accessories,Internet Sales,,SO68369,,,Paderborn,DE,EU,26843,,486,2019-06-05,2019-06-12,159,1,,99.534,,,,59.466,159,0
Road Tire Tube,Tires and Tubes,NW,Accessories,Internet Sales,,SO68369,,,Paderborn,DE,EU,26843,,529,2019-06-05,2019-06-12,3.99,1,,2.4977,,,,1.4923,3.99,0
LL Road Tire,Tires and Tubes,NW,Accessories,Internet Sales,,SO68369,,,Paderborn,DE,EU,26843,,538,2019-06-05,2019-06-12,21.49,1,,13.4527,,,,8.0373,21.49,0
AWC Logo Cap,Caps,ENG,Clothing,Internet Sales,,SO74745,,,Cheltenham,GB,EU,26844,,225,2019-09-06,2019-09-13,8.99,1,,2.0677,,,,6.9223,8.99,0
Road Tire Tube,Tires and Tubes,ENG,Accessories,Internet Sales,,SO74745,,,Cheltenham,GB,EU,26844,,529,2019-09-06,2019-09-13,3.99,1,,2.4977,,,,1.4923,3.99,0
